name,cover,province_id,city_id,district_id,address,latitude,longitude,contact_number,opening_hours,court_types,is_indoor,facilities,court_qty,base_price,description,rating,enrolling_count,status
熊猫网球·玫瑰湾,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,张江玫瑰湾会所2楼,31.181425,121.628825,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,150,这里不错,0.0,0,0
Pt Tennis,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,北蔡镇罗山路5115号,31.164381,121.590494,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,152,这里不错,0.0,0,0
康东星耀网球,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,康桥东路500号,31.153254,121.607413,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[1],[1],{},10,144,这里不错,0.0,0,0
劲友网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,张江河北路555号,31.164502,121.631767,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},2,168,这里不错,0.0,0,0
SEEDSTAR种子新星网球(桂林路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,德必芳华陆家嘴互联网创新基地东南门旁,31.194681,121.553234,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,200,这里不错,0.0,0,0
至臻网球(芳华店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,芳草路63号,31.193273,121.551546,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,174,这里不错,0.0,0,0
左佑网球浦东世外桃源店,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,北蔡镇莲溪路109号,31.186331,121.560662,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,132,这里不错,0.0,0,0
瑞宝综合体育馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,新陈路815号,31.181836,121.57245,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,136,这里不错,0.0,0,0
HGA网球俱乐部(中环御桥复地活力城店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,沪南路2229号复地活力城6楼,31.158316,121.564732,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},1,116,这里不错,0.0,0,0
菊远网球俱乐部(御桥店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,沪南路2655号开格科技园区,31.146108,121.568748,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,135,这里不错,0.0,0,0
聚顶体育·宏慧音悦湾,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,严家桥1号宏慧音悦湾6号楼6楼,31.196454,121.529431,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,105,这里不错,0.0,0,0
快网网球俱乐部(浦东大华店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,成山路1139号锦绣中心5楼,31.175123,121.520606,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,160,这里不错,0.0,0,0
球上劲网球运动中心(成山路巴黎春天店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,成山路1993号巴黎春天商场西门口,31.179065,121.535458,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,161,这里不错,0.0,0,0
HGA网球俱乐部(浦三路室内店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,浦三路1515号,31.167268,121.529391,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,150,这里不错,0.0,0,0
北蔡镇社区文化活动中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,陈春路101号,31.173309,121.55539,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,101,这里不错,0.0,0,0
行者网球俱乐部·上海中天科技商务园,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,康桥路787号中天科技园1号楼旁,31.146152,121.549371,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,168,这里不错,0.0,0,0
至臻网球(康桥店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,康桥路628号4栋,31.142196,121.547444,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,199,这里不错,0.0,0,0
HGA网球俱乐部(118广场店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,金沙江路1685号农工商楼上4楼,31.231777,121.378456,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},3,180,这里不错,0.0,0,0
快网网球俱乐部(普陀中环店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,云岭西路与真北路交叉口高架下(洛克公园...,31.225267,121.376777,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,198,这里不错,0.0,0,0
至臻网球(天山店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,5,北翟路72号至臻网球室外粉色球场,31.220076,121.377267,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},4,124,这里不错,0.0,0,0
快网网球俱乐部(淞虹路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,5,金钟路631号3号楼7楼天台,31.2194,121.358862,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},1,126,这里不错,0.0,0,0
快网网球俱乐部(临空店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,5,金钟路631弄3号7楼,31.219396,121.358769,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},1,162,这里不错,0.0,0,0
节奏网球俱乐部(晨讯科技大楼店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,5,金钟路633号晨讯科技大楼A楼8楼,31.220289,121.359339,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,151,这里不错,0.0,0,0
虹康绿地休闲广场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,5,新泾镇泉口路111号近剑河路(适存小学对面),31.213418,121.369875,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,126,这里不错,0.0,0,0
纽绍克健身网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,5,中泾路27号,31.200903,121.362582,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,192,这里不错,0.0,0,0
极星网球俱乐部(龙柏饭店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,5,虹桥路2419号,31.189116,121.360461,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,101,这里不错,0.0,0,0
酷派网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,虹桥镇延安西路3328号酷派网球俱乐部,31.202698,121.288305,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,155,这里不错,0.0,0,0
恺名网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,5,虹桥路2272号,31.191264,121.376466,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,112,这里不错,0.0,0,0
HGA网球俱乐部(虹梅路店)·森晟世洋国际广场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,5,虹梅路3721号森晟世洋国际广场,31.191282,121.384082,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,150,这里不错,0.0,0,0
明越网球(虹桥古北店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,虹桥镇程家桥支路201号智地大厦9楼,31.184688,121.384201,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,122,这里不错,0.0,0,0
【新店开业9折】至臻网球·虹桥店,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,合川路3088号4号楼1楼,31.179009,121.382549,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,111,这里不错,0.0,0,0
虹桥基金小镇,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,虹梅路3081号,31.182985,121.388768,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,192,这里不错,0.0,0,0
魔都Modu网羽馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,吴中路1588号上海爱琴海购物中心9楼,31.174863,121.373308,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,130,这里不错,0.0,0,0
瑞趣网球俱乐部(万象城店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,吴中路1799号万象城写字楼A座UG层近DD...,31.169472,121.367874,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,161,这里不错,0.0,0,0
明泉网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,虹秀路51号,31.165749,121.366163,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,114,这里不错,0.0,0,0
凌客网球学院(星中路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,星东路1001号,31.156142,121.373633,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,183,这里不错,0.0,0,0
沪动吧网球俱乐部(漕河泾店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,漕宝路1245号悠享家公寓5楼楼顶,31.159579,121.392738,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},2,158,这里不错,0.0,0,0
OASES绿洲运动中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,田林路888弄1号楼,31.164745,121.390377,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,125,这里不错,0.0,0,0
七乐网球(顾戴路室内店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,顾戴路1618号,31.138532,121.378889,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},5,160,这里不错,0.0,0,0
焱网古美东苑网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,顾戴路1178弄31号3楼,31.138967,121.385247,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},3,121,这里不错,0.0,0,0
城开CTP网球俱乐部(万源城·乐斯生活会馆店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,万源路916号乐斯生活会馆4楼,31.148642,121.394381,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,119,这里不错,0.0,0,0
快网网球俱乐部(古美中环运动公园),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,虹梅路与古龙路交叉口西北40米,31.151946,121.406701,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,176,这里不错,0.0,0,0
大干体育运动俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,6,沪太路1111号(近高平路)静安大融城...,31.279852,121.427231,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},5,149,这里不错,0.0,0,0
至臻网球(大宁店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,6,灵石路709号秀709媒体园44幢3楼,31.285161,121.444303,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},5,100,这里不错,0.0,0,0
跃网·RISING(大宁店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,6,平陆路356弄1-10号,31.28562,121.446922,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,196,这里不错,0.0,0,0
水星网球(大宁室内馆),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,6,彭江路602号,31.286814,121.447477,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,188,这里不错,0.0,0,0
沪动吧网球俱乐部(老沪太路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,6,老沪太路199弄新弘国际公寓小区里,31.269384,121.453574,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,196,这里不错,0.0,0,0
HGA网球俱乐部(盛源广场店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,6,柳营路777号盛源广场电梯至5楼(麦当劳右手边),31.263885,121.455428,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,101,这里不错,0.0,0,0
HGA网球俱乐部(共和新路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,6,共和新路1301号北楼8楼楼顶,31.263889,121.460319,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},1,110,这里不错,0.0,0,0
明越网球俱乐部(共和新路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,6,共和新路1165号3号楼3楼,31.261803,121.461944,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[2],[0],{},1,102,这里不错,0.0,0,0
合一网球俱乐部(柳营灯饰城店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,6,柳营路216号新柳营灯饰广场4号楼楼顶...,31.268969,121.467625,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,133,这里不错,0.0,0,0
3L Tennis(七浦路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,6,七浦路488号白马高级服装市场3楼楼顶平台,31.245404,121.477465,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,118,这里不错,0.0,0,0
至臻网球·静安大悦城店,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,6,安庆路495号停车场内,31.247687,121.475436,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},5,194,这里不错,0.0,0,0
快网网球俱乐部(壹丰广场店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,9,四川北路1363号壹丰广场5楼楼顶,31.252926,121.483817,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,115,这里不错,0.0,0,0
内啡肽(七浦路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,6,河南北路99号,31.244303,121.481514,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,160,这里不错,0.0,0,0
白玉兰网球中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,9,东长治路588号,31.248918,121.497759,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},4,182,这里不错,0.0,0,0
北外滩社区市民健身中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,9,通州路99号,31.255183,121.49872,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,105,这里不错,0.0,0,0
北外滩社区市民健身中心·红土场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,9,通州路99号,31.255183,121.49872,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[1],[1],{},1,179,这里不错,0.0,0,0
北外滩网球运动中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,9,通州路99号3层,31.255183,121.49872,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[1],[1],{},1,161,这里不错,0.0,0,0
长阳创谷体育中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,10,黄兴路168号,31.272629,121.531387,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,168,这里不错,0.0,0,0
乐动力·杨浦体育馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,10,隆昌路640号杨浦体育馆西门橙狮体育主楼...,31.279741,121.540266,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},4,102,这里不错,0.0,0,0
至臻网球(黄兴体育公园店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,10,双阳北路363号黄兴体育公园网球场,31.294695,121.5261,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,123,这里不错,0.0,0,0
快网网球俱乐部(大华虎城店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,大华路318号中信银行侧面电梯上三楼楼梯上...,31.270046,121.414597,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,155,这里不错,0.0,0,0
万里公园·万里城中央绿地,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,万里名轩西北,31.267528,121.409296,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,172,这里不错,0.0,0,0
HGA网球俱乐部(行云店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,富平路99号园区内开车从交通局上的南门左手...,31.262212,121.418604,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,142,这里不错,0.0,0,0
Our Tennis网球俱乐部(行云球场),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,富平路99号创享社区,31.262212,121.418604,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},5,178,这里不错,0.0,0,0
至臻网球(华池店双打场),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,华池路58弄新体育广场5号楼对面至臻....,31.257527,121.42851,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,190,这里不错,0.0,0,0
至臻网球(华池店单打场),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,华池路58弄新体育广场网球场,31.257527,121.42851,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},4,157,这里不错,0.0,0,0
上海市体育宫,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,大渡河路1860号沪西体育宫内(近铜川路),31.252923,121.397382,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},4,144,这里不错,0.0,0,0
麦斯特网球中心(岚皋路店)·洛克公园(铜川路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,铜川路185号(洛克体育公园园区内),31.253377,121.419785,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},3,133,这里不错,0.0,0,0
快网网球俱乐部(普陀美凯龙店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,真北路1108号红星美凯龙7楼,31.238682,121.385756,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,144,这里不错,0.0,0,0
丹巴路市民网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,7,丹巴路201号,31.22543,121.381501,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,182,这里不错,0.0,0,0
